CUST_ID,HOTEL_ID,BOOKING_ID,SERVICE_ID,TXN_DATE,BOOK_DATE,CHECK_IN_DATE,CHECK_OUT_DATE,CHECK_IN_DAY,CHECK_OUT_DAY,QUANTITY,PAYMENT,CORPORATE_FLAG,DESCRIPTION,COST_TO_HOTEL,AGE,SURVEY_DATE,ANNUAL_INCOME,RESIDENTIAL_STATE,STATE,CITY,NO_OF_ROOMS,STANDARD_ROOM,DELUXE_ROOM,FAMILY_ROOM,CLUB_SUITE,COST_TOTAL,PROFIT,PROFIT_MARGIN,LEAD_TIME,DUMMY
C_4865,31,B1777,FD4,13/06/2019,14/05/2019,#N/A,#N/A,#N/A,#N/A,12,300,N,Bar and beverage package,10,51,11/01/2019,158000,ACT,QLD,Gold Coast,110,30,30,40,10,120,180,0.60,#N/A,1
C_4865,31,B1776,FD3,22/01/2019,28/12/2018,#N/A,#N/A,#N/A,#N/A,6,270,N,Dinner,25,51,11/01/2019,158000,ACT,QLD,Gold Coast,110,30,30,40,10,150,120,0.44,#N/A,1
C_4891,31,B2532,ROOM2,20/04/2019,1/04/2019,15/04/2019,20/04/2019,2,7,5,1300,N,Deluxe room per night,120,47,15/04/2019,150000,QLD,QLD,Gold Coast,110,30,30,40,10,600,700,0.54,14,1
C_4891,31,B2532,SPA3,20/04/2019,1/04/2019,#N/A,#N/A,#N/A,#N/A,2,800,N,All Day Spa Service,170,47,15/04/2019,150000,QLD,QLD,Gold Coast,110,30,30,40,10,340,460,0.58,#N/A,1
C_4893,11,B2468,ROOM1,9/09/2018,8/08/2018,22/08/2018,9/09/2018,4,1,18,2880,N,Standard room per night,80,44,22/08/2018,182000,NSW,NSW,Sydney City,84,64,10,5,5,1440,1440,0.50,14,1
C_4893,31,B2468,SPA1,9/09/2018,8/08/2018,#N/A,#N/A,#N/A,#N/A,3,180,N,Deluxe Spa Service,30,44,22/08/2018,182000,NSW,QLD,Gold Coast,110,30,30,40,10,90,90,0.50,#N/A,1
C_4893,31,B2468,FD4,9/09/2018,8/08/2018,#N/A,#N/A,#N/A,#N/A,3,75,N,Bar and beverage package,10,44,22/08/2018,182000,NSW,QLD,Gold Coast,110,30,30,40,10,30,45,0.60,#N/A,1
C_4893,31,B2468,FD3,9/09/2018,8/08/2018,#N/A,#N/A,#N/A,#N/A,1,45,N,Dinner,25,44,22/08/2018,182000,NSW,QLD,Gold Coast,110,30,30,40,10,25,20,0.44,#N/A,1
C_4896,11,B2046,ROOM1,1/01/2019,13/12/2018,27/12/2018,1/01/2019,5,3,5,800,N,Standard room per night,80,43,27/12/2018,153000,NSW,NSW,Sydney City,84,64,10,5,5,400,400,0.50,14,1
C_4896,31,B2046,SPA3,1/01/2019,13/12/2018,#N/A,#N/A,#N/A,#N/A,2,800,N,All Day Spa Service,170,43,27/12/2018,153000,NSW,QLD,Gold Coast,110,30,30,40,10,340,460,0.58,#N/A,1
C_4902,11,B2370,ROOM1,12/02/2019,17/01/2019,31/01/2019,12/02/2019,5,3,12,1920,N,Standard room per night,80,44,31/01/2019,169000,NSW,NSW,Sydney City,84,64,10,5,5,960,960,0.50,14,1
C_4902,31,B2370,FD3,12/02/2019,17/01/2019,#N/A,#N/A,#N/A,#N/A,2,90,N,Dinner,25,44,31/01/2019,169000,NSW,QLD,Gold Coast,110,30,30,40,10,50,40,0.44,#N/A,1
C_4902,31,B2370,FD2,12/02/2019,17/01/2019,#N/A,#N/A,#N/A,#N/A,11,275,N,Breakfast,15,44,31/01/2019,169000,NSW,QLD,Gold Coast,110,30,30,40,10,165,110,0.40,#N/A,1
C_4902,31,B2370,SPA3,12/02/2019,17/01/2019,#N/A,#N/A,#N/A,#N/A,3,1200,N,All Day Spa Service,170,44,31/01/2019,169000,NSW,QLD,Gold Coast,110,30,30,40,10,510,690,0.58,#N/A,1
C_4923,11,B2676,ROOM3,3/04/2019,14/03/2019,28/03/2019,3/04/2019,5,4,6,3000,N,Club suite per night,200,19,28/03/2019,55000,ACT,NSW,Sydney City,84,64,10,5,5,1200,1800,0.60,14,1
C_4943,31,B2414,ROOM2,9/02/2019,9/01/2019,23/01/2019,9/02/2019,4,7,17,4420,N,Deluxe room per night,120,22,23/01/2019,67000,ACT,QLD,Gold Coast,110,30,30,40,10,2040,2380,0.54,14,1
C_4943,31,B2414,FD2,9/02/2019,9/01/2019,#N/A,#N/A,#N/A,#N/A,7,175,N,Breakfast,15,22,23/01/2019,67000,ACT,QLD,Gold Coast,110,30,30,40,10,105,70,0.40,#N/A,1
C_4953,31,B2117,ROOM2,19/08/2018,22/07/2018,5/08/2018,19/08/2018,1,1,14,3640,Y,Deluxe room per night,120,32,5/08/2018,59000,ACT,QLD,Gold Coast,110,30,30,40,10,1680,1960,0.54,14,1
C_4953,11,B2118,ROOM1,16/02/2019,22/01/2019,5/02/2019,16/02/2019,3,7,11,1760,N,Standard room per night,80,32,5/08/2018,59000,ACT,NSW,Sydney City,84,64,10,5,5,880,880,0.50,14,1
C_4953,11,B2119,ROOM4,15/06/2019,15/05/2019,29/05/2019,15/06/2019,4,7,17,11900,N,Family room per night,250,32,5/08/2018,59000,ACT,NSW,Sydney City,84,64,10,5,5,4250,7650,0.64,14,1
C_4953,31,B2117,FD4,19/08/2018,22/07/2018,#N/A,#N/A,#N/A,#N/A,12,300,N,Bar and beverage package,10,32,5/08/2018,59000,ACT,QLD,Gold Coast,110,30,30,40,10,120,180,0.60,#N/A,1
C_4953,31,B2118,FD2,16/02/2019,22/01/2019,#N/A,#N/A,#N/A,#N/A,4,100,N,Breakfast,15,32,5/08/2018,59000,ACT,QLD,Gold Coast,110,30,30,40,10,60,40,0.40,#N/A,1
C_4953,31,B2118,FD4,16/02/2019,22/01/2019,#N/A,#N/A,#N/A,#N/A,8,200,N,Bar and beverage package,10,32,5/08/2018,59000,ACT,QLD,Gold Coast,110,30,30,40,10,80,120,0.60,#N/A,1
C_4953,31,B2119,FD3,15/06/2019,15/05/2019,#N/A,#N/A,#N/A,#N/A,5,225,N,Dinner,25,32,5/08/2018,59000,ACT,QLD,Gold Coast,110,30,30,40,10,125,100,0.44,#N/A,1
C_4953,31,B2117,FD2,19/08/2018,22/07/2018,#N/A,#N/A,#N/A,#N/A,2,50,N,Breakfast,15,32,5/08/2018,59000,ACT,QLD,Gold Coast,110,30,30,40,10,30,20,0.40,#N/A,1
C_4953,31,B2118,SPA3,16/02/2019,22/01/2019,#N/A,#N/A,#N/A,#N/A,4,1600,N,All Day Spa Service,170,32,5/08/2018,59000,ACT,QLD,Gold Coast,110,30,30,40,10,680,920,0.58,#N/A,1
C_4955,11,B2219,ROOM1,9/04/2019,13/03/2019,27/03/2019,9/04/2019,4,3,13,2080,N,Standard room per night,80,24,27/03/2019,68000,QLD,NSW,Sydney City,84,64,10,5,5,1040,1040,0.50,14,1
C_4955,31,B2219,FD2,9/04/2019,13/03/2019,#N/A,#N/A,#N/A,#N/A,11,275,N,Breakfast,15,24,27/03/2019,68000,QLD,QLD,Gold Coast,110,30,30,40,10,165,110,0.40,#N/A,1
C_4955,31,B2219,FD4,9/04/2019,13/03/2019,#N/A,#N/A,#N/A,#N/A,1,25,N,Bar and beverage package,10,24,27/03/2019,68000,QLD,QLD,Gold Coast,110,30,30,40,10,10,15,0.60,#N/A,1
C_4961,21,B2140,ROOM2,29/04/2019,1/04/2019,15/04/2019,29/04/2019,2,2,14,3640,N,Deluxe room per night,120,59,15/04/2019,99000,WA,VIC,Melbourne City,65,40,15,5,5,1680,1960,0.54,14,1
C_4962,11,B1821,ROOM2,28/04/2019,29/03/2019,12/04/2019,28/04/2019,6,1,16,4160,N,Deluxe room per night,120,52,12/04/2019,136000,NSW,NSW,Sydney City,84,64,10,5,5,1920,2240,0.54,14,1
C_4962,31,B1822,ROOM4,26/06/2019,27/05/2019,10/06/2019,26/06/2019,2,4,16,11200,N,Family room per night,250,52,12/04/2019,136000,NSW,QLD,Gold Coast,110,30,30,40,10,4000,7200,0.64,14,1
C_4962,31,B1821,FD2,28/04/2019,29/03/2019,#N/A,#N/A,#N/A,#N/A,8,200,N,Breakfast,15,52,12/04/2019,136000,NSW,QLD,Gold Coast,110,30,30,40,10,120,80,0.40,#N/A,1
C_4962,31,B1821,FD4,28/04/2019,29/03/2019,#N/A,#N/A,#N/A,#N/A,8,200,N,Bar and beverage package,10,52,12/04/2019,136000,NSW,QLD,Gold Coast,110,30,30,40,10,80,120,0.60,#N/A,1
C_4962,31,B1822,FD2,26/06/2019,27/05/2019,#N/A,#N/A,#N/A,#N/A,7,175,N,Breakfast,15,52,12/04/2019,136000,NSW,QLD,Gold Coast,110,30,30,40,10,105,70,0.40,#N/A,1
C_4969,31,B1958,ROOM2,1/03/2019,6/02/2019,20/02/2019,1/03/2019,4,6,9,2340,N,Deluxe room per night,120,23,20/02/2019,82000,ACT,QLD,Gold Coast,110,30,30,40,10,1080,1260,0.54,14,1
C_4969,31,B1958,FD2,1/03/2019,6/02/2019,#N/A,#N/A,#N/A,#N/A,3,75,N,Breakfast,15,23,20/02/2019,82000,ACT,QLD,Gold Coast,110,30,30,40,10,45,30,0.40,#N/A,1
C_4969,31,B1958,FD4,1/03/2019,6/02/2019,#N/A,#N/A,#N/A,#N/A,5,125,N,Bar and beverage package,10,23,20/02/2019,82000,ACT,QLD,Gold Coast,110,30,30,40,10,50,75,0.60,#N/A,1
C_4973,31,B1545,ROOM4,24/01/2019,31/12/2018,14/01/2019,24/01/2019,2,5,10,6000,N,Family room per night,250,50,14/01/2019,201000,NT,QLD,Gold Coast,110,30,30,40,10,2500,3500,0.58,14,1
C_4973,31,B1545,FD4,24/01/2019,31/12/2018,#N/A,#N/A,#N/A,#N/A,3,75,N,Bar and beverage package,10,50,14/01/2019,201000,NT,QLD,Gold Coast,110,30,30,40,10,30,45,0.60,#N/A,1
C_4973,31,B1545,FD3,24/01/2019,31/12/2018,#N/A,#N/A,#N/A,#N/A,1,45,N,Dinner,25,50,14/01/2019,201000,NT,QLD,Gold Coast,110,30,30,40,10,25,20,0.44,#N/A,1
C_4973,31,B1545,SPA3,24/01/2019,31/12/2018,#N/A,#N/A,#N/A,#N/A,1,400,N,All Day Spa Service,170,50,14/01/2019,201000,NT,QLD,Gold Coast,110,30,30,40,10,170,230,0.58,#N/A,1
C_4974,21,B0122,ROOM1,5/07/2018,26/06/2018,3/07/2018,5/07/2018,3,5,2,320,Y,Standard room per night,80,21,3/07/2018,61000,NSW,VIC,Melbourne City,65,40,15,5,5,160,160,0.50,7,1
C_4974,21,B0123,ROOM1,12/07/2018,3/07/2018,10/07/2018,12/07/2018,3,5,2,320,Y,Standard room per night,80,21,3/07/2018,61000,NSW,VIC,Melbourne City,65,40,15,5,5,160,160,0.50,7,1
C_4974,21,B0124,ROOM1,19/07/2018,10/07/2018,17/07/2018,19/07/2018,3,5,2,320,Y,Standard room per night,80,21,3/07/2018,61000,NSW,VIC,Melbourne City,65,40,15,5,5,160,160,0.50,7,1
C_4974,21,B0125,ROOM1,26/07/2018,17/07/2018,24/07/2018,26/07/2018,3,5,2,320,Y,Standard room per night,80,21,3/07/2018,61000,NSW,VIC,Melbourne City,65,40,15,5,5,160,160,0.50,7,1
C_4974,21,B0126,ROOM1,2/08/2018,24/07/2018,31/07/2018,2/08/2018,3,5,2,320,Y,Standard room per night,80,21,3/07/2018,61000,NSW,VIC,Melbourne City,65,40,15,5,5,160,160,0.50,7,1
C_4974,21,B0127,ROOM1,9/08/2018,31/07/2018,7/08/2018,9/08/2018,3,5,2,320,Y,Standard room per night,80,21,3/07/2018,61000,NSW,VIC,Melbourne City,65,40,15,5,5,160,160,0.50,7,1
C_4974,21,B0128,ROOM1,16/08/2018,7/08/2018,14/08/2018,16/08/2018,3,5,2,320,Y,Standard room per night,80,21,3/07/2018,61000,NSW,VIC,Melbourne City,65,40,15,5,5,160,160,0.50,7,1
C_4974,21,B0129,ROOM1,23/08/2018,14/08/2018,21/08/2018,23/08/2018,3,5,2,320,Y,Standard room per night,80,21,3/07/2018,61000,NSW,VIC,Melbourne City,65,40,15,5,5,160,160,0.50,7,1
C_4974,21,B0130,ROOM1,30/08/2018,21/08/2018,28/08/2018,30/08/2018,3,5,2,320,Y,Standard room per night,80,21,3/07/2018,61000,NSW,VIC,Melbourne City,65,40,15,5,5,160,160,0.50,7,1
C_4974,21,B0131,ROOM1,6/09/2018,28/08/2018,4/09/2018,6/09/2018,3,5,2,320,Y,Standard room per night,80,21,3/07/2018,61000,NSW,VIC,Melbourne City,65,40,15,5,5,160,160,0.50,7,1
C_4974,21,B0132,ROOM1,13/09/2018,4/09/2018,11/09/2018,13/09/2018,3,5,2,320,Y,Standard room per night,80,21,3/07/2018,61000,NSW,VIC,Melbourne City,65,40,15,5,5,160,160,0.50,7,1
C_4974,21,B0133,ROOM1,20/09/2018,11/09/2018,18/09/2018,20/09/2018,3,5,2,320,Y,Standard room per night,80,21,3/07/2018,61000,NSW,VIC,Melbourne City,65,40,15,5,5,160,160,0.50,7,1
C_4974,21,B0134,ROOM1,27/09/2018,18/09/2018,25/09/2018,27/09/2018,3,5,2,320,Y,Standard room per night,80,21,3/07/2018,61000,NSW,VIC,Melbourne City,65,40,15,5,5,160,160,0.50,7,1
C_4974,21,B0135,ROOM1,4/10/2018,25/09/2018,2/10/2018,4/10/2018,3,5,2,320,Y,Standard room per night,80,21,3/07/2018,61000,NSW,VIC,Melbourne City,65,40,15,5,5,160,160,0.50,7,1
C_4974,21,B0136,ROOM1,11/10/2018,2/10/2018,9/10/2018,11/10/2018,3,5,2,320,Y,Standard room per night,80,21,3/07/2018,61000,NSW,VIC,Melbourne City,65,40,15,5,5,160,160,0.50,7,1
C_4974,21,B0137,ROOM1,18/10/2018,9/10/2018,16/10/2018,18/10/2018,3,5,2,320,Y,Standard room per night,80,21,3/07/2018,61000,NSW,VIC,Melbourne City,65,40,15,5,5,160,160,0.50,7,1
C_4974,21,B0138,ROOM1,25/10/2018,16/10/2018,23/10/2018,25/10/2018,3,5,2,320,Y,Standard room per night,80,21,3/07/2018,61000,NSW,VIC,Melbourne City,65,40,15,5,5,160,160,0.50,7,1
C_4974,21,B0139,ROOM1,1/11/2018,23/10/2018,30/10/2018,1/11/2018,3,5,2,320,Y,Standard room per night,80,21,3/07/2018,61000,NSW,VIC,Melbourne City,65,40,15,5,5,160,160,0.50,7,1
C_4974,21,B0140,ROOM1,8/11/2018,30/10/2018,6/11/2018,8/11/2018,3,5,2,320,Y,Standard room per night,80,21,3/07/2018,61000,NSW,VIC,Melbourne City,65,40,15,5,5,160,160,0.50,7,1
C_4974,21,B0141,ROOM1,15/11/2018,6/11/2018,13/11/2018,15/11/2018,3,5,2,320,Y,Standard room per night,80,21,3/07/2018,61000,NSW,VIC,Melbourne City,65,40,15,5,5,160,160,0.50,7,1
C_4974,21,B0142,ROOM1,22/11/2018,13/11/2018,20/11/2018,22/11/2018,3,5,2,320,Y,Standard room per night,80,21,3/07/2018,61000,NSW,VIC,Melbourne City,65,40,15,5,5,160,160,0.50,7,1
C_4974,21,B0143,ROOM1,29/11/2018,20/11/2018,27/11/2018,29/11/2018,3,5,2,320,Y,Standard room per night,80,21,3/07/2018,61000,NSW,VIC,Melbourne City,65,40,15,5,5,160,160,0.50,7,1
C_4974,21,B0144,ROOM1,6/12/2018,27/11/2018,4/12/2018,6/12/2018,3,5,2,320,Y,Standard room per night,80,21,3/07/2018,61000,NSW,VIC,Melbourne City,65,40,15,5,5,160,160,0.50,7,1
C_4974,21,B0145,ROOM1,13/12/2018,4/12/2018,11/12/2018,13/12/2018,3,5,2,320,Y,Standard room per night,80,21,3/07/2018,61000,NSW,VIC,Melbourne City,65,40,15,5,5,160,160,0.50,7,1
C_4974,21,B0146,ROOM1,20/12/2018,11/12/2018,18/12/2018,20/12/2018,3,5,2,320,Y,Standard room per night,80,21,3/07/2018,61000,NSW,VIC,Melbourne City,65,40,15,5,5,160,160,0.50,7,1
C_4974,21,B0147,ROOM1,27/12/2018,18/12/2018,25/12/2018,27/12/2018,3,5,2,320,Y,Standard room per night,80,21,3/07/2018,61000,NSW,VIC,Melbourne City,65,40,15,5,5,160,160,0.50,7,1
C_4974,21,B0148,ROOM1,3/01/2019,25/12/2018,1/01/2019,3/01/2019,3,5,2,320,Y,Standard room per night,80,21,3/07/2018,61000,NSW,VIC,Melbourne City,65,40,15,5,5,160,160,0.50,7,1
C_4974,21,B0149,ROOM1,10/01/2019,1/01/2019,8/01/2019,10/01/2019,3,5,2,320,Y,Standard room per night,80,21,3/07/2018,61000,NSW,VIC,Melbourne City,65,40,15,5,5,160,160,0.50,7,1
C_4974,21,B0150,ROOM1,17/01/2019,8/01/2019,15/01/2019,17/01/2019,3,5,2,320,Y,Standard room per night,80,21,3/07/2018,61000,NSW,VIC,Melbourne City,65,40,15,5,5,160,160,0.50,7,1
C_4974,21,B0151,ROOM1,24/01/2019,15/01/2019,22/01/2019,24/01/2019,3,5,2,320,Y,Standard room per night,80,21,3/07/2018,61000,NSW,VIC,Melbourne City,65,40,15,5,5,160,160,0.50,7,1
C_4974,21,B0152,ROOM1,28/02/2019,19/02/2019,26/02/2019,28/02/2019,3,5,2,320,Y,Standard room per night,80,21,3/07/2018,61000,NSW,VIC,Melbourne City,65,40,15,5,5,160,160,0.50,7,1
C_4974,21,B0153,ROOM1,7/03/2019,26/02/2019,5/03/2019,7/03/2019,3,5,2,320,Y,Standard room per night,80,21,3/07/2018,61000,NSW,VIC,Melbourne City,65,40,15,5,5,160,160,0.50,7,1
C_4974,21,B0154,ROOM1,14/03/2019,5/03/2019,12/03/2019,14/03/2019,3,5,2,320,Y,Standard room per night,80,21,3/07/2018,61000,NSW,VIC,Melbourne City,65,40,15,5,5,160,160,0.50,7,1
C_4974,21,B0155,ROOM1,21/03/2019,12/03/2019,19/03/2019,21/03/2019,3,5,2,320,Y,Standard room per night,80,21,3/07/2018,61000,NSW,VIC,Melbourne City,65,40,15,5,5,160,160,0.50,7,1
C_4974,21,B0156,ROOM1,28/03/2019,19/03/2019,26/03/2019,28/03/2019,3,5,2,320,Y,Standard room per night,80,21,3/07/2018,61000,NSW,VIC,Melbourne City,65,40,15,5,5,160,160,0.50,7,1
C_4974,21,B0157,ROOM1,4/04/2019,26/03/2019,2/04/2019,4/04/2019,3,5,2,320,Y,Standard room per night,80,21,3/07/2018,61000,NSW,VIC,Melbourne City,65,40,15,5,5,160,160,0.50,7,1
C_4974,21,B0158,ROOM1,11/04/2019,2/04/2019,9/04/2019,11/04/2019,3,5,2,320,Y,Standard room per night,80,21,3/07/2018,61000,NSW,VIC,Melbourne City,65,40,15,5,5,160,160,0.50,7,1
C_4974,21,B0159,ROOM1,30/05/2019,21/05/2019,28/05/2019,30/05/2019,3,5,2,320,Y,Standard room per night,80,21,3/07/2018,61000,NSW,VIC,Melbourne City,65,40,15,5,5,160,160,0.50,7,1
C_4974,21,B0145,FD3,13/12/2018,4/12/2018,#N/A,#N/A,#N/A,#N/A,1,45,Y,Dinner,25,21,3/07/2018,61000,NSW,VIC,Melbourne City,65,40,15,5,5,25,20,0.44,#N/A,1
C_4974,21,B0135,FD3,4/10/2018,25/09/2018,#N/A,#N/A,#N/A,#N/A,2,90,Y,Dinner,25,21,3/07/2018,61000,NSW,VIC,Melbourne City,65,40,15,5,5,50,40,0.44,#N/A,1
C_4974,21,B0148,FD3,3/01/2019,25/12/2018,#N/A,#N/A,#N/A,#N/A,2,90,Y,Dinner,25,21,3/07/2018,61000,NSW,VIC,Melbourne City,65,40,15,5,5,50,40,0.44,#N/A,1
C_4974,21,B0157,FD3,4/04/2019,26/03/2019,#N/A,#N/A,#N/A,#N/A,1,45,Y,Dinner,25,21,3/07/2018,61000,NSW,VIC,Melbourne City,65,40,15,5,5,25,20,0.44,#N/A,1
C_4974,21,B0128,FD3,16/08/2018,7/08/2018,#N/A,#N/A,#N/A,#N/A,1,45,Y,Dinner,25,21,3/07/2018,61000,NSW,VIC,Melbourne City,65,40,15,5,5,25,20,0.44,#N/A,1
C_4974,21,B0129,FD2,23/08/2018,14/08/2018,#N/A,#N/A,#N/A,#N/A,1,25,Y,Breakfast,15,21,3/07/2018,61000,NSW,VIC,Melbourne City,65,40,15,5,5,15,10,0.40,#N/A,1
C_4974,21,B0158,FD3,11/04/2019,2/04/2019,#N/A,#N/A,#N/A,#N/A,2,90,Y,Dinner,25,21,3/07/2018,61000,NSW,VIC,Melbourne City,65,40,15,5,5,50,40,0.44,#N/A,1
C_4974,21,B0125,FD2,26/07/2018,17/07/2018,#N/A,#N/A,#N/A,#N/A,2,50,Y,Breakfast,15,21,3/07/2018,61000,NSW,VIC,Melbourne City,65,40,15,5,5,30,20,0.40,#N/A,1
C_4974,21,B0155,FD3,21/03/2019,12/03/2019,#N/A,#N/A,#N/A,#N/A,2,90,Y,Dinner,25,21,3/07/2018,61000,NSW,VIC,Melbourne City,65,40,15,5,5,50,40,0.44,#N/A,1
C_4974,21,B0134,FD3,27/09/2018,18/09/2018,#N/A,#N/A,#N/A,#N/A,1,45,Y,Dinner,25,21,3/07/2018,61000,NSW,VIC,Melbourne City,65,40,15,5,5,25,20,0.44,#N/A,1
C_4974,21,B0140,FD3,8/11/2018,30/10/2018,#N/A,#N/A,#N/A,#N/A,1,45,Y,Dinner,25,21,3/07/2018,61000,NSW,VIC,Melbourne City,65,40,15,5,5,25,20,0.44,#N/A,1
C_4974,21,B0155,FD2,21/03/2019,12/03/2019,#N/A,#N/A,#N/A,#N/A,2,50,Y,Breakfast,15,21,3/07/2018,61000,NSW,VIC,Melbourne City,65,40,15,5,5,30,20,0.40,#N/A,1
C_4974,21,B0143,FD3,29/11/2018,20/11/2018,#N/A,#N/A,#N/A,#N/A,2,90,Y,Dinner,25,21,3/07/2018,61000,NSW,VIC,Melbourne City,65,40,15,5,5,50,40,0.44,#N/A,1
C_4974,21,B0123,FD2,12/07/2018,3/07/2018,#N/A,#N/A,#N/A,#N/A,1,25,Y,Breakfast,15,21,3/07/2018,61000,NSW,VIC,Melbourne City,65,40,15,5,5,15,10,0.40,#N/A,1
C_4974,21,B0140,FD2,8/11/2018,30/10/2018,#N/A,#N/A,#N/A,#N/A,1,25,Y,Breakfast,15,21,3/07/2018,61000,NSW,VIC,Melbourne City,65,40,15,5,5,15,10,0.40,#N/A,1
C_4974,21,B0124,FD3,19/07/2018,10/07/2018,#N/A,#N/A,#N/A,#N/A,1,45,Y,Dinner,25,21,3/07/2018,61000,NSW,VIC,Melbourne City,65,40,15,5,5,25,20,0.44,#N/A,1
C_4974,21,B0152,FD3,28/02/2019,19/02/2019,#N/A,#N/A,#N/A,#N/A,1,45,Y,Dinner,25,21,3/07/2018,61000,NSW,VIC,Melbourne City,65,40,15,5,5,25,20,0.44,#N/A,1
C_4974,21,B0139,FD2,1/11/2018,23/10/2018,#N/A,#N/A,#N/A,#N/A,2,50,Y,Breakfast,15,21,3/07/2018,61000,NSW,VIC,Melbourne City,65,40,15,5,5,30,20,0.40,#N/A,1
C_4974,21,B0131,FD3,6/09/2018,28/08/2018,#N/A,#N/A,#N/A,#N/A,1,45,Y,Dinner,25,21,3/07/2018,61000,NSW,VIC,Melbourne City,65,40,15,5,5,25,20,0.44,#N/A,1
C_4974,21,B0138,FD3,25/10/2018,16/10/2018,#N/A,#N/A,#N/A,#N/A,2,90,Y,Dinner,25,21,3/07/2018,61000,NSW,VIC,Melbourne City,65,40,15,5,5,50,40,0.44,#N/A,1
C_4974,21,B0132,FD3,13/09/2018,4/09/2018,#N/A,#N/A,#N/A,#N/A,1,45,Y,Dinner,25,21,3/07/2018,61000,NSW,VIC,Melbourne City,65,40,15,5,5,25,20,0.44,#N/A,1
C_4974,21,B0135,FD2,4/10/2018,25/09/2018,#N/A,#N/A,#N/A,#N/A,1,25,Y,Breakfast,15,21,3/07/2018,61000,NSW,VIC,Melbourne City,65,40,15,5,5,15,10,0.40,#N/A,1
C_4974,21,B0148,FD2,3/01/2019,25/12/2018,#N/A,#N/A,#N/A,#N/A,2,50,Y,Breakfast,15,21,3/07/2018,61000,NSW,VIC,Melbourne City,65,40,15,5,5,30,20,0.40,#N/A,1
C_4974,21,B0153,FD2,7/03/2019,26/02/2019,#N/A,#N/A,#N/A,#N/A,1,25,Y,Breakfast,15,21,3/07/2018,61000,NSW,VIC,Melbourne City,65,40,15,5,5,15,10,0.40,#N/A,1
C_4974,21,B0144,FD2,6/12/2018,27/11/2018,#N/A,#N/A,#N/A,#N/A,2,50,Y,Breakfast,15,21,3/07/2018,61000,NSW,VIC,Melbourne City,65,40,15,5,5,30,20,0.40,#N/A,1
C_4974,21,B0150,FD3,17/01/2019,8/01/2019,#N/A,#N/A,#N/A,#N/A,2,90,Y,Dinner,25,21,3/07/2018,61000,NSW,VIC,Melbourne City,65,40,15,5,5,50,40,0.44,#N/A,1
C_4974,21,B0136,FD3,11/10/2018,2/10/2018,#N/A,#N/A,#N/A,#N/A,2,90,Y,Dinner,25,21,3/07/2018,61000,NSW,VIC,Melbourne City,65,40,15,5,5,50,40,0.44,#N/A,1
C_4974,21,B0132,FD2,13/09/2018,4/09/2018,#N/A,#N/A,#N/A,#N/A,1,25,Y,Breakfast,15,21,3/07/2018,61000,NSW,VIC,Melbourne City,65,40,15,5,5,15,10,0.40,#N/A,1
C_4974,21,B0125,FD3,26/07/2018,17/07/2018,#N/A,#N/A,#N/A,#N/A,2,90,Y,Dinner,25,21,3/07/2018,61000,NSW,VIC,Melbourne City,65,40,15,5,5,50,40,0.44,#N/A,1
C_4974,21,B0137,FD3,18/10/2018,9/10/2018,#N/A,#N/A,#N/A,#N/A,2,90,Y,Dinner,25,21,3/07/2018,61000,NSW,VIC,Melbourne City,65,40,15,5,5,50,40,0.44,#N/A,1
C_4974,21,B0139,FD3,1/11/2018,23/10/2018,#N/A,#N/A,#N/A,#N/A,2,90,Y,Dinner,25,21,3/07/2018,61000,NSW,VIC,Melbourne City,65,40,15,5,5,50,40,0.44,#N/A,1
C_4974,21,B0122,FD2,5/07/2018,26/06/2018,#N/A,#N/A,#N/A,#N/A,1,25,Y,Breakfast,15,21,3/07/2018,61000,NSW,VIC,Melbourne City,65,40,15,5,5,15,10,0.40,#N/A,1
C_4974,21,B0141,FD3,15/11/2018,6/11/2018,#N/A,#N/A,#N/A,#N/A,1,45,Y,Dinner,25,21,3/07/2018,61000,NSW,VIC,Melbourne City,65,40,15,5,5,25,20,0.44,#N/A,1
C_4974,21,B0150,FD2,17/01/2019,8/01/2019,#N/A,#N/A,#N/A,#N/A,2,50,Y,Breakfast,15,21,3/07/2018,61000,NSW,VIC,Melbourne City,65,40,15,5,5,30,20,0.40,#N/A,1
C_4974,21,B0147,FD2,27/12/2018,18/12/2018,#N/A,#N/A,#N/A,#N/A,1,25,Y,Breakfast,15,21,3/07/2018,61000,NSW,VIC,Melbourne City,65,40,15,5,5,15,10,0.40,#N/A,1
C_4974,21,B0147,FD3,27/12/2018,18/12/2018,#N/A,#N/A,#N/A,#N/A,2,90,Y,Dinner,25,21,3/07/2018,61000,NSW,VIC,Melbourne City,65,40,15,5,5,50,40,0.44,#N/A,1
C_4974,21,B0145,FD2,13/12/2018,4/12/2018,#N/A,#N/A,#N/A,#N/A,2,50,Y,Breakfast,15,21,3/07/2018,61000,NSW,VIC,Melbourne City,65,40,15,5,5,30,20,0.40,#N/A,1
C_4974,21,B0126,FD2,2/08/2018,24/07/2018,#N/A,#N/A,#N/A,#N/A,1,25,Y,Breakfast,15,21,3/07/2018,61000,NSW,VIC,Melbourne City,65,40,15,5,5,15,10,0.40,#N/A,1
